work_id,mp_no,fy,work_no,mp_name,mp_state,state,constituency,work_category,work_desc,work_status,recommended_date,recommended_amount,sanction_date,sanction_amount,completion_date,amount_disbursed,exp_pay_count,exp_total,exp_inprogress,exp_paid,exp_vendors,alloc_limit,calamity_consent,is_recommended,is_sanctioned,is_completed,has_expenditure
MP18155/2025-2026/256475,18155,2025-2026,256475,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Construction of buildings for community cultural activities,,,,,,,,,9.0,135315.0,0.0,0.0,5.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/256741,18155,2025-2026,256741,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Construction of buildings for multi-gym,,,,,,,,,8.0,169603.0,0.0,0.0,5.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/257077,18155,2025-2026,257077,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Construction of community centers and community halls,,,,,,,,,3.0,154650.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/257935,18155,2025-2026,257935,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,36000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/257936,18155,2025-2026,257936,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,4.0,97409.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/257937,18155,2025-2026,257937,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Development of playfields and sports grounds,,,,,,,,,3.0,115000.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/257938,18155,2025-2026,257938,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Construction of community centers and community halls,,,,,,,,,10.0,472760.0,0.0,0.0,4.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/258201,18155,2025-2026,258201,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Construction of rooms and halls in school and colleges,,,,,,,,,5.0,140557.0,0.0,0.0,4.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/258965,18155,2025-2026,258965,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Construction of community centers and community halls,,,,,,,,,2.0,90100.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/258971,18155,2025-2026,258971,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Construction of community centers and community halls,,,,,,,,,1.0,100000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/259260,18155,2025-2026,259260,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Setting up of kitchen and pantries,,,,,,,,,4.0,22001.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/260965,18155,2025-2026,260965,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Street lights,,,,,,,,,1.0,233080.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/260966,18155,2025-2026,260966,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Street lights,,,,,,,,,1.0,233080.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/261620,18155,2025-2026,261620,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Providing drains and gutters for public drainage,,,,,,,,,1.0,38700.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/262258,18155,2025-2026,262258,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Construction of community centers and community halls,,,,,,,,,2.0,82800.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/265005,18155,2025-2026,265005,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,48000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/265006,18155,2025-2026,265006,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Development of playfields and sports grounds,,,,,,,,,2.0,73200.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/265740,18155,2025-2026,265740,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Providing drains and gutters for public drainage,,,,,,,,,1.0,69650.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/267276,18155,2025-2026,267276,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Construction of footpaths and pedestrian ways,,,,,,,,,2.0,105529.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18155/2025-2026/271352,18155,2025-2026,271352,DR. RAJ KUMAR CHABBEWAL,Punjab,Punjab,HOSHIARPUR(SC),Installation of multi-gym equipment,,,,,,,,,1.0,314000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18156/2025-2026/184794,18156,2025-2026,184794,CHARANJIT SINGH CHANNI,Punjab,Punjab,JALANDHAR(SC),Construction of community centers and community halls,,,,,,,,,2.0,81768.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18156/2025-2026/184805,18156,2025-2026,184805,CHARANJIT SINGH CHANNI,Punjab,Punjab,JALANDHAR(SC),Construction of footpaths and pedestrian ways,,,,,,,,,1.0,114700.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18156/2025-2026/184810,18156,2025-2026,184810,CHARANJIT SINGH CHANNI,Punjab,Punjab,JALANDHAR(SC),Renovation of ponds and lakes,,,,,,,,,3.0,200000.0,3.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18156/2025-2026/211018,18156,2025-2026,211018,CHARANJIT SINGH CHANNI,Punjab,Punjab,JALANDHAR(SC),Construction of additional rooms and halls in the existing public and community building,,,,,,,,,1.0,176919.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18156/2025-2026/213066,18156,2025-2026,213066,CHARANJIT SINGH CHANNI,Punjab,Punjab,JALANDHAR(SC),Street lights,,,,,,,,,1.0,49985.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18156/2025-2026/213071,18156,2025-2026,213071,CHARANJIT SINGH CHANNI,Punjab,Punjab,JALANDHAR(SC),Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,2.0,41209.0,1.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18156/2025-2026/213119,18156,2025-2026,213119,CHARANJIT SINGH CHANNI,Punjab,Punjab,JALANDHAR(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,4.0,137200.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18156/2025-2026/213120,18156,2025-2026,213120,CHARANJIT SINGH CHANNI,Punjab,Punjab,JALANDHAR(SC),Construction of community centers and community halls,,,,,,,,,1.0,38470.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18156/2025-2026/213124,18156,2025-2026,213124,CHARANJIT SINGH CHANNI,Punjab,Punjab,JALANDHAR(SC),Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,1.0,34410.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18156/2025-2026/213614,18156,2025-2026,213614,CHARANJIT SINGH CHANNI,Punjab,Punjab,JALANDHAR(SC),Construction of community centers and community halls,,,,,,,,,5.0,217288.0,0.0,0.0,3.0,147000000.0,40567400.0,0,0,0,1
MP18156/2025-2026/213615,18156,2025-2026,213615,CHARANJIT SINGH CHANNI,Punjab,Punjab,JALANDHAR(SC),Construction of community centers and community halls,,,,,,,,,5.0,169250.0,0.0,0.0,4.0,147000000.0,40567400.0,0,0,0,1
MP18156/2025-2026/219758,18156,2025-2026,219758,CHARANJIT SINGH CHANNI,Punjab,Punjab,JALANDHAR(SC),Providing supply pipelines for drinking water,,,,,,,,,1.0,182959.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18157/2024-2025/163242,18157,2024-2025,163242,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Installing tube-wells and borewells,,,,,,,,,1.0,1233496.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18157/2024-2025/169462,18157,2024-2025,169462,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Normal/Others,Construction of Street by laying Interlock tiles From House of Jarnail Singh to house of Gurdas Singh via house of Jagseer Singh and house of Gagandeep Singh in Vill. Gurri Sangar Distt. Sri Muktsar Sahib,,,,,,2026-01-29,285411.0,,,,,,147000000.0,,0,0,1,0
MP18157/2024-2025/172488,18157,2024-2025,172488,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Development of playground,,,,,,,,,1.0,141450.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/188696,18157,2025-2026,188696,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,65550.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/188708,18157,2025-2026,188708,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Construction of buildings for sports facilities,,,,,,,,,3.0,215000.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/188718,18157,2025-2026,188718,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Providing drains and gutters for public drainage,,,,,,,,,1.0,148912.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/188730,18157,2025-2026,188730,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Construction of buildings for sports facilities,,,,,,,,,2.0,56375.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/188731,18157,2025-2026,188731,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Construction of buildings for sports facilities,,,,,,,,,1.0,100000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/188765,18157,2025-2026,188765,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,100000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/188767,18157,2025-2026,188767,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Development of playfields and sports grounds,,,,,,,,,1.0,76216.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/198800,18157,2025-2026,198800,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,2.0,200000.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/198807,18157,2025-2026,198807,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,24960.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/198811,18157,2025-2026,198811,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Construction of public irrigation facilities,,,,,,,,,1.0,82979.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/232175,18157,2025-2026,232175,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,112560.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/232177,18157,2025-2026,232177,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Fitting of Sitting RCC Benches in Public Places,,,,,,,,,1.0,100000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/239566,18157,2025-2026,239566,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Construction of additional rooms and halls in the existing public and community building,,,,,,,,,4.0,247600.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/241179,18157,2025-2026,241179,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,2.0,77789.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/241180,18157,2025-2026,241180,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,4.0,123790.0,0.0,0.0,3.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/241193,18157,2025-2026,241193,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Construction of boundary walls of existing public and community buildings,,,,,,,,,2.0,170776.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/251538,18157,2025-2026,251538,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Installation of multi-gym equipment,,,,,,,,,1.0,300000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18157/2025-2026/267152,18157,2025-2026,267152,AMRINDER SINGH RAJA WARRING,Punjab,Punjab,LUDHIANA,Providing drains and gutters for public drainage,,,,,,,,,4.0,180348.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18158/2024-2025/141777,18158,2024-2025,141777,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Normal/Others,Construction of two female toilets in Freedom Fighter Ujagar Singh Govt High Smart School Nardu,Physical Inspection,2024-09-19,150000.0,2025-01-17,150000.0,2025-08-05,150000.0,,,,,,147000000.0,,1,1,1,0
MP18158/2024-2025/141789,18158,2024-2025,141789,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Normal/Others,Construction of two toilets in Govt High School Lalochi,Physical Inspection,2024-09-19,150000.0,2025-01-17,150000.0,2026-01-23,150000.0,,,,,,147000000.0,,1,1,1,0
MP18158/2024-2025/141790,18158,2024-2025,141790,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Normal/Others,Construction of two toilets in Govt Senior Secondary School Bhedwal,Physical Inspection,2024-09-19,150000.0,2025-01-17,150000.0,2026-02-19,150000.0,,,,,,147000000.0,,1,1,1,0
MP18158/2024-2025/141824,18158,2024-2025,141824,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Normal/Others,Construction of one toilet in Govt Middle School Fatehpur,Physical Inspection,2024-09-19,80000.0,2025-01-17,80000.0,2026-01-27,80000.0,,,,,,147000000.0,,1,1,1,0
MP18158/2025-2026/176969,18158,2025-2026,176969,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of toilet blocks,,,,,,,,,1.0,23796.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/191105,18158,2025-2026,191105,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of rooms and halls in school and colleges,,,,,,,,,16.0,172967.0,0.0,0.0,9.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/193466,18158,2025-2026,193466,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,1.0,24000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/194507,18158,2025-2026,194507,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,7700.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/194750,18158,2025-2026,194750,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of boundary walls of existing public and community buildings,,,,,,,,,1.0,49164.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/195789,18158,2025-2026,195789,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Providing drains and gutters for public drainage,,,,,,,,,4.0,106332.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/198839,18158,2025-2026,198839,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of toilet blocks,,,,,,,,,1.0,28000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/199636,18158,2025-2026,199636,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of boundary walls of existing public and community buildings,,,,,,,,,2.0,39600.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/199809,18158,2025-2026,199809,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of rooms and halls in school and colleges,,,,,,,,,9.0,244914.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/201323,18158,2025-2026,201323,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of public toilets and bathrooms,,,,,,,,,5.0,57520.0,0.0,0.0,3.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/201361,18158,2025-2026,201361,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,73260.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/201404,18158,2025-2026,201404,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,34877.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/203150,18158,2025-2026,203150,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of veterinary hospitals and dispensaries,,,,,,,,,13.0,193327.0,0.0,0.0,8.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/203335,18158,2025-2026,203335,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,1.0,46516.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/205041,18158,2025-2026,205041,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,1.0,31460.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/206593,18158,2025-2026,206593,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,4.0,161306.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/207983,18158,2025-2026,207983,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of common work sheds/ common covered sitting area,,,,,,,,,4.0,200000.0,0.0,0.0,3.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/208082,18158,2025-2026,208082,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of community centers and community halls,,,,,,,,,1.0,18450.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/208114,18158,2025-2026,208114,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of community centers and community halls,,,,,,,,,2.0,146800.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/218173,18158,2025-2026,218173,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of common work sheds/ common covered sitting area,,,,,,,,,2.0,19487.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/222887,18158,2025-2026,222887,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,50000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/225337,18158,2025-2026,225337,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Installing tube-wells and borewells,,,,,,,,,2.0,70965.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/225675,18158,2025-2026,225675,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Development of playfields and sports grounds,,,,,,,,,1.0,4200.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/225754,18158,2025-2026,225754,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,2.0,143475.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/225796,18158,2025-2026,225796,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,74124.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/226751,18158,2025-2026,226751,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of common work sheds/ common covered sitting area,,,,,,,,,3.0,104755.0,0.0,0.0,3.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/229715,18158,2025-2026,229715,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,1.0,4000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/230278,18158,2025-2026,230278,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of veterinary hospitals and dispensaries,,,,,,,,,2.0,54428.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/230309,18158,2025-2026,230309,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of community centers and community halls,,,,,,,,,1.0,29778.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/230318,18158,2025-2026,230318,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of stadiums,,,,,,,,,2.0,97944.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/230376,18158,2025-2026,230376,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,1.0,26608.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/230724,18158,2025-2026,230724,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of stadiums,,,,,,,,,4.0,104500.0,0.0,0.0,4.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/231392,18158,2025-2026,231392,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of boundary walls of existing public and community buildings,,,,,,,,,1.0,27000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/231540,18158,2025-2026,231540,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of additional rooms and halls in the existing public and community building,,,,,,,,,2.0,266148.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/231628,18158,2025-2026,231628,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,"Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",,,,,,,,,3.0,106724.0,0.0,0.0,3.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/231713,18158,2025-2026,231713,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of common work sheds/ common covered sitting area,,,,,,,,,5.0,50783.0,0.0,0.0,5.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/232705,18158,2025-2026,232705,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,2.0,69000.0,2.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/232779,18158,2025-2026,232779,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,1.0,93200.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/236724,18158,2025-2026,236724,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Installing tube-wells and borewells,,,,,,,,,2.0,89250.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/237229,18158,2025-2026,237229,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Setting up of kitchen and pantries,,,,,,,,,3.0,28200.0,0.0,0.0,2.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/238956,18158,2025-2026,238956,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of boundary walls of existing public and community buildings,,,,,,,,,4.0,219425.0,0.0,0.0,3.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/238957,18158,2025-2026,238957,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,76010.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18158/2025-2026/242834,18158,2025-2026,242834,DR DHARAMVIRA GANDHI,Punjab,Punjab,PATIALA,Construction of rooms and halls in school and colleges,,,,,,,,,1.0,28800.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
