split,kind,anchor_text,other_text,label
train,hard_negative,"1- SOHAN LAL YADAV S\O HARI PRASHAD YADAV, 2- DHARMENDRA KUMAR YADAV S\O GAYA DIN YADAV K GHAR KUL 02 NAG SOLAR LIGHT","1- RAJ DEV MISHRA S\O KEDAR NATH MISHRA, 2- AKHILESH PANDEY S\O RAMA SHANKAR PANDEY K GHAR SE 02 NAG SOLAR LIGHT",0
train,easy_negative,"Construction of lane and drain from the house of Parshotam Sharma to  Rakesh Bakshi, Ward no. 1, Keerian Gandyal,	Kathua",Construction of common work shed in Anjad at ward no 04 at near Khatu Shyam Mandir,0
train,positive,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)","open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",1
train,easy_negative,Installation of 20 nos. Street LED Electric Light at Different places at Chaital G.P under Minakhan Block (SLNo. 40),"Construction of protection wall in Ward No 3 , Pyt – Basantgarh  , Village Thalmog from the House of Tirath Ram to the House of Rattan Chand",0
train,positive,gram panchayat kamasin ke dando tirahe me sarvjanik sthan par himax light sthapna kary,gram panchayat armar me jind baba ke sthsn par sarvjanik sthan par himax light sthapna kary,1
train,positive,2.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE HAMEEDPUR ME RAKESH BALMIKI JEE KE GHAR  KE PASS HIGH MAST LIGHT),53.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MATHURAPURMOR (BADIYA) ME MAIN HIGHWAY PAR HIGH MAST LIGHT),1
train,positive,gram panchayat Chak Jafar me hanuman mandir ke paas sarwjanik sthan par high mast light sthapna karya,gram panchayat Path Raudi me chauhan dhaba ke paas sarwjanik sthan par high mast light sthapna karya,1
train,hard_negative,RAJ KUMAR YADAV S\O PRAKASH NATH K GHAR 01 NAG SOLAR LIGHT,RAM SHIROMANI RAJBHAR S\O LALBALI K GHAR 01 NAG SOLAR LIGHT,0
train,positive,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,positive,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)","open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",1
train,hard_negative,Rahbar Pradhan EidGah ke Piche Nijammai Road me Handpump,Pawan Kumar S/o shri ram Adampur Ke Ghar ke Samne Handpump,0
train,easy_negative,Installation of 12 mtr 08 (eight) nos. Solar High Mast Light at different place of Kharikamathani Gram Panchayat under Nayagram Panchayat Samity within Jhargram district.,NAGAR PANCHAYAT KARYALAY KE PASS N.H-80 SADAK KE UTAR,0
train,hard_negative,RAJ KUMAR YADAV S\O NAKSHATRA BALI YADAV K GHAR 01 NAG SOLAR LIGHT,CHANDRESH PATEL S\O HEERA LAL K GHAR 01 NAG SOLAR LIGHT,0
train,easy_negative,"Installation of semi high mast light at the intersection near the bridge in village Amokhar, Block Robertsganj",Gram rudrapur me hioght mast light,0
train,hard_negative,MANBODH KUMAR PAL S/O JOKHU RAM PAL K GHAR 01 NAG SOLAR LIGHT,ASHISH PATEL S\O LATE. RAMA SHANKAR PATEL K GHAR 01 NAG SOLAR LIGHT,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,hard_negative,1.High mast Light Talab ke pass,1.High Mast Light samajwadi karyalay ke pass,0
train,hard_negative,MANOJ BENVANSHI S\O RAJ BAHADUR K GHAR 01 NAG SOLAR LIGHT,VIRENDRA KUMAR YADAV S\O UDDHAV YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,positive,"Installation of minimast light    ( 8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s)  in front of Poyali Juma Masjid, ward 3, Paipra G.P, Muvatupuzha Block","Installation of Minimast light (8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at Central Juma Masjid Jn., ward 2, PaipraG.P,Muvatupuzha Block",1
train,positive,BARMANI BUS STAND KE PAS,GOTARA BUS STAND KE PAS,1
train,positive,HIGH MASK SOLAR LIGHTS,HIGH MASK SOLAR LIGHTS,1
train,easy_negative,Development of playfields and sports grounds at ward number 10 sri chamkaur sahib,"ELECRTICAL WORKS FOR SUPPLY, DELIVERY & ISTALLATION OF 1NO 12.5 MTR POLYGONEL HIGH MAST TOWER LED LIGHT SYSTEM ( HAVING 8 NOS 150W FLOOD LIGHT LED LUMINAILRES ) WITH 24 HR & TWILLIGHT DUAL CHANNEL OPERATION COMPRISING MOTOR OPERATED LANTERN CARRIAGE LOWRING & UPPERING TECHNOLOGY INCORPORATED FOR PLACE IN HOOGHLY",0
train,positive,Construction of Urinal Shed at Zyhno,Construction of Urinal Shed at Sialtlai,1
train,hard_negative,Jubair Ahamad S/o Mohad Ahamad Ke Ghar ke samane Handpump,Smt. Ranno Devi W/o Phool chandra ke Ghar ke samne Handpump,0
train,positive,installation of solar street light near ajay mahto house in pirgul,installation of solar street light near murlidhar mahto house tangtona.,1
train,easy_negative,Ram chandra S/o Jangli ke Ghar ke samane Handpump,Dibiyapur Saraswati Narayan Guest House Puliya Ke Pass High Mast Light,0
train,easy_negative,"PCC from Harendra Singhs house to Sarvan Kumar Singhs house in Shanti Vihar Colony, Road No. 26 of Ward No. 01 under Digha Legislative Assembly. Construction work.",Construction (Concreting) of link road of GP Lot of village Marhawala to Grarigad. Executive Agency - BDO Gohar.,0
train,hard_negative,Nathu Ram Yadav S/o Mahadev Yadav Ke Ghar ke samane Handpump,Vivya Prakash S/o Ram moorat ke Ghar ke samne Handpump,0
train,hard_negative,RAM DHANI YADAV S\O LAUTOO RAM YADAV K GHAR SOLAR LIGHT,SURENDRA YADAV S\O BANKE PRASAD YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,easy_negative,"Construction of Sabhamandap at Ayasha Colony, Sailu  Tal. Sailu Dist. Parbhani",MOHD. SARIF S\O HABIBULLAH K GHAR 01 NAG SOLAR LIGHT,0
train,positive,52.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SADDO BAIR (MOHRA) ME LOVELY KE GHAR KE PASS  HIGH MAST LIGHT),57.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE TAHARPUR (BIRUWALA)  TAHARPUR GURUDWARA KE FRONT SIDE ME PASS  HIGH MAST LIGHT),1
train,positive,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY RAMPUR BY IA UPSIC MORADABAD(VILLAGE JAALPUR MAI  JAMA MASJID KE CHORAHE PAR HIGH MAST LIGHT),HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY RAMPUR BY IA UPSIC MORADABAD(VILLAGE DEVIPURA MAI  JUMA MASJID KE PAS HIGH MAST LIGHT),1
train,easy_negative,"Construction of Library in the existing dilapidated anganwadi building at Eripakkam oldpet, Nettapakkam Commune, Puducherry.",Providing 8 Meter LED Mini Mast Light at Mandappuzha Puthuval Colony in Ranni- Perunadu Grama Panchayat.(SC),0
train,hard_negative,"Construction of bus-sheds or bus-stops at Thippasandra Handpost, Thippasandra Grama Panchayath, Magadi Taluk, Ramanagara District, Karnataka","Construction of New Building for Milk Producers Co-Operative Society, Sabbakere Village, Hulikere-Gunnur Grama Panchayath, Ramanagara Taluk & District, Karnataka State.",0
train,positive,KHAMH BUS STAND KE PAS,TIKRI BUS STAND KE PAS,1
train,hard_negative,ANIL CHAUHAN S\O LAL JI CHAUHAN K GHAR 01 NAG SOLAR LIGHT,JWALA PRASAD YADAV S\O SHYAM JEET YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,positive,KARIMATI BUS STAND KE PAS,PAMARIYA BUS STAND KE PAS,1
train,hard_negative,1.High mast light Ramprakash bhaiya jee ke bade ke samane,1.High Mast Light Samajwadi Party  karyalay ke pass,0
train,positive,MS pole with LED Semi High Mast Light,MS pole with LED Semi High Mast LIght,1
train,hard_negative,"Kisan Pal Baba S/o Dukhi, Kanwar Ke Ghar ke Samne Handpump",Anuradha W/o Jugraj Singh Ke Ghar ke Samne Handpump,0
train,positive,gram panchayat Ripurwa Mafi me tirahe ke paas sarwjanik sthan par high mast light sthapna karya,gram panchayat Bilas Khadar me tirahe ke paas sc/st basti ke sarwjanik sthan par high mast light sthapna karya,1
train,hard_negative,CHANDRESH PATEL S\O HEERA LAL K GHAR 01 NAG SOLAR LIGHT,SURESH CHAND YADAV S\O RAJ NARAYAN YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,BARI BUS STAND KE PAS,BISUNI TOLA BUS STAND KE PAS,0
train,easy_negative,Construction of Community Hall at Jawlian under Singhason MAC Constituency,Nagla Kadori Puran Pradhan ke Ghar ke tirahe ke Pass high mast light,0
train,hard_negative,Sri  Misbahulhuk ke ghar ke pass solar light 4-way,LALTAPRASAD RAWAT KE GHAR KE PASS SOLAR LIGHT 4-WAY,0
train,hard_negative,Ajay Kumar S/o Late Vasdevi Ke Ghar ke Samne Handpump,Dinesh Kumar S/o DharmPal Ke Ghar ke samane Handpump,0
train,easy_negative,GRAM RAIPUR SADAT ME MAIN CHAURAHA HAJI TAHIR HUSAIN KE GHAR KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT 6 LIGHT WALI,Construction of PCC path from Praveen Baah's house towards James Dungdung's house in Banghatoli village of Konjoba Panchayat of Kersai block.,0
train,hard_negative,srinagar me belatal tigela par stainless steel (febricated) yatri shed,pailani barai me chilla road tigela ke pass stainless steel (fabricated) yatri shed,0
train,positive,14.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PATHVARI ME RAVIDASH DHARMSHALA  KE PASS HIGH MAST LIGHT),68.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PREMPURI ME AMBEDKAR PARK ME  HIGH MAST LIGHT),1
train,hard_negative,FOOL CHAND YADAV S\O BANSH RAJ YADAV K GHAR 01 NAG SOLAR LIGHT,BANSH RAJ YADAV S\O BHULAI YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,RAJENDRA PRASAD YADAV S\O SOBH NATH YADAV K GHAR 01 NAG SOLAR LIGHT,RAMPUR DHANUHAN SADDAM HUSAIN S\O IMTIYAZ AHAMAD K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,Amir Badhur S/o VIjay Badhaur Ke Ghar ke samane Handpump,Shahjade S/o Lautan Ali Ke Ghar ke samane Handpump,0
train,positive,MS Pole with LED Semi High Mast Light,MS pole with LED Semi High Mast Light,1
train,hard_negative,Mohd Hasin S/o Mohd Hasib Ke Ghar ke samane Handpump,Shivbabu S/o Gayadeen Ke Ghar ke samane Handpump,0
train,positive,Sanjay Singh S/o Narendra Singh ke Ghar ke samne Handpump,Sanjay Saroj S/o Ram Chandra Pasi ke Ghar ke samne Handpump,1
train,easy_negative,VIKAS KHAND BHAGATPUR TANDA KE GRAM BHAGATPUR ME KABRISTAN KE PASS SARVJANIK STHAL PAR SEMI HIGH MAST LIGHT ( 6 LIGHT WALI ),"Pending works at Z.P.H.S. Bangareddipalle Village, Diguvamasapalle G.P., Chittoor Rural Mandal.",0
train,hard_negative,AMIT SINGH S\O RAKESH SINGH K GHAR 01 NAG SOLAR LIGHT,RAJ KUMAR YADAV S\O PRAKASH NATH K GHAR 01 NAG SOLAR LIGHT,0
train,positive,PURCHASE OF BOOK,PURCHASE OF BOOKS,1
train,hard_negative,Installation of fixed Indoor gym equipment,Installation of Street lights,0
train,hard_negative,Shri Bhup Pal S/o Shri Babu Lal Address Bhairopur Dorma Ke Ghar ke Samne Handpump,"Charan SIngh S/o Ram Badhaur, Gegahi Ke Ghar ke samane Handpump",0
train,hard_negative,"Kisan Pal Baba S/o Dukhi, Kanwar Ke Ghar ke Samne Handpump",Shpakap S/o Nanhe Address Sakadha Ke Ghar ke Samne Handpump,0
train,hard_negative,noranga stand road par bargad ke pass stainless steel (febricated) yatri shed,dohatara me chilla road NH par stainless steel (fabricated) yatri shed,0
train,positive,Providing of LED Street Lights in muknoor (V),Providing of LED Street Lights in Rangapur (V),1
train,hard_negative,Construction of PCC road from Korakel Garden towards Basti on Murhu Tapkara Path under Murhu Block.,"Construction of PCC road from Babulu Kandeyang's house to Sudhir's house in Kaida village, Bada Guntia Panchayat",0
train,positive,AKAURI BUS STAND KE PAS,KUBRI BUS STAND KE PAS,1
train,easy_negative,"Construction of Compound wall to existing community hall near Reddy youth sangham, Konasamundar (V)",WARD NO 10 MUNDERA RATANPATTI SHIV MANDIR KE PAS HIGH MAST KI STHAPANA,0
train,positive,Book's purchase for Student's improve knowledge and mental development.,Book's purchase for Student's improve knowledge and mental development.,1
train,easy_negative,"Construction of Cross Drain Near  Sadhon Mondal and Dilip Ghosh House under Dogachhia GP, Nakashipara Block, Nadia.",CONSTRUCTION OC CC ROAD  FROM PRADIP MONDAL HOUSE TO KARNA HATI HOUSE,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,hard_negative,Construction of MID DAY Meal Shed in Govt Primary school Dal Singh Wala,Construction of mid day meal shed at govt high school,0
train,positive,AKASH YADAV S\O ASHOK KUMAR YADAV K GHAR 01 NAG SOLAR LIGHT,RAM PRASAD YADAV S\O RAM BALI YADAV K GHAR 01 NAG SOLAR LIGHT,1
train,hard_negative,"1- MAHENDRA PRASAD SAROJ S\O SIYARAM SAROJ, 2- PAWAN GAUD S\O JILEDAR K GHAR KUL 02 NAG SOLAR LIGHT","1- SHYAM SUNDAR YADAV S\O RAMFAL YADAV, 2- DHARMENDRA CHAUHAN S\O PYARE LAL K GHAR KUL 02 NAG SOLAR LIGHT",0
train,positive,L.No. 184 Dt 07.10.2024 Gram Panchayat Sonkhedi ke gram sonkhedi me,L.No. 184 Dt 07.10.2024 Gram Panchayat Neemkheda ke gram Sakatiya me,1
train,positive,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,1
train,hard_negative,ANIL KUMAR YADAV S\O GHANSHYAMPUR K GHAR 01 NAG SOLAR LIGHT,ISHHAQ S\O NIJAMUDDIN K GHAR 01 NAG SOLAR LIGHT,0
train,easy_negative,Khabarastan in Davanagere North Constituency near P.B. Road in Davanagere City,Purchase of Steel mobile water tanker at Gram Panchayat Kothe Pakka No 1,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,positive,16 miter unchai wale L.E.D. (150*8) high mask light DRC bhawan ke samne aek adad  adhisthapit karne ki anusansha ki jati hai,16 miter unchai wale L.E.D. (150*8) high mask light dhamdaha nagar panchayat mukhyalay me aek adad adhisthapit karne ki anusansha ki jati hai,1
train,easy_negative,Construction Of Hi-Tech Bus Shelter in front of Mamanikunnu Sree Mahadevi Temple at Irikkur,"INSTALLATION OF HIGHMAST STRRET LIGHT AT GIDHA ,EXECUTING AGENCY WILL BE E.O. BOLPUR -SRINIKETAN PANCHAYAT SAMITY.",0
train,positive,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1
train,positive,BANJARI BUS STAND KE PAS,KANDHWAR BUS STAND KE PAS,1
train,hard_negative,AJEET YADAV S\O RAM HEET YADAV K GHAR 01 NAG SOLAR LIGHT,RAMESH KUMAR PATEL S\O SUDHAKAR PATEL K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,PEER MOHAMMAD S\O MOHD ABDULLAH K GHAR 01 NAG SOLAR LIGHT,SUNIL CHAURASIYA S\O JETAL PAL CHAURASIYA K GHAR 01NAG SOLAR LIGHT,0
train,hard_negative,OM PRAKSH PATEL S\O RAJA RAM PATEL K GHAR 01 NAG SOLAR LIGHT,MOHD. SIWARA KHAN S\O MAHTAB ALAM K GHAR 01  NAG SOLAR LIGHT,0
train,hard_negative,1.high mast light Jhanda chauk maidan.,1.High Mast Light Samajwadi Party  karyalay ke pass,0
train,hard_negative,Block Ajeetmal Vill Vilava M Ambedkar Park Ke Pass High Mast Light,Dibiyapur Fakkadpur fafund dehat Ambedakar Park ke Pass High Mast light,0
train,easy_negative,Construction of shed,"construction of interlock road from main road to subhash rajput, karan singh, dayanand ji's home. Working agency gram panchayat gadaniya",0
train,positive,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,1
train,hard_negative,Hansraj verma purav pradhan ke ghar ke pass solar light 4-way,Sri Satayanarayan ke bangla ke pass solarlight 4-way,0
train,hard_negative,ASHISH YADAV S\O DASHRATH YADAV K GHAR 01  NAG SOLAR LIGHT,DURGESH YADAV S\O RAJENDRA BAHADUR K GHAR 01 NAG SOLAR LIGHT,0
train,positive,Installation of Semi High Mast Lights at different places as per attached recommendation letter,Installation of Semi High Mast Lights at different places as per attached recommendation letter,1
train,hard_negative,SAHAB LAL YADAV S\O MOTI LAL YADAV K GHAR SOLAR LIGHT,RAMESH YADAV S\O RAJ MANI YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,positive,Providing of led street lights in Sherdepally village,Providing of LED Street Lights in Peddapur village,1
train,easy_negative,Gram rovapar me highmast light,"Construction of a concrete drain from the house of Mangal Pal to the house of Shaktiprasad Jana, Mouza- Birulia, J.L. No. 137, Plot No. 1079 to 1066 under Birulia G.P.",0
train,hard_negative,"1- BHULAI CHAUHAN S\O JAYRAM, 2- DINESH KUMAR S\O NIRAHOO K GHAR KUL 02 NAG SOLAR LIGHT","1- PINTOO YADAV S\O RAJ BALI YADAV, 2- SALIM S\O ALAI K GHAR KUL 02 NAG SOLAR LIGHT",0
train,hard_negative,RAM SAGAR YADAV S\O DANGAR YADAV K GHAR 01 NAG SOLAR LIGHT,DHARMENDRA YADAV S\O RAJENDRA YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,easy_negative,DHAMANBARI GAME NISHAL FALIYAMA SAMUHIK KUVANU KAM,installation of solar street light near birendra prasad house in baridari.,0
train,positive,15.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PATHVARI ME KABRISTAN KE PASS HIGH MAST LIGHT),51.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE SADDO BAIR (MOHRA) ME BAIRKHA KUEIN KE PASS  HIGH MAST LIGHT),1
train,hard_negative,PRIYANSHU YADAV S\O RAM KIRAT YADAV K GHAR 01 NAG SOLAR LIGHT,SUNIL PATEL S\O RAM DHANI PATEL K GHAR 01 NAG SOLAR LIGHT,0
train,positive,HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY RAMPUR BY IA UPSIC MORADABAD(VILLAGE RAIPUR MAI  PURANE RAIPUR KE QABRISTAN  MAI HIGH MAST LIGHT),HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY RAMPUR BY IA UPSIC MORADABAD(VILLAGE CHHITAUNI MAI  CHORAHE PAR HIGH MAST LIGHT),1
train,easy_negative,"ELECRTICAL WORKS FOR SUPPLY, DELIVERY & ISTALLATION OF 1NO 12.5 MTR POLYGONEL HIGH MAST TOWER LED LIGHT SYSTEM ( HAVING 8 NOS 150W FLOOD LIGHT LED LUMINAILRES ) WITH 24 HR & TWILLIGHT DUAL CHANNEL OPERATION COMPRISING MOTOR OPERATED LANTERN CARRIAGE LOWRING & UPPERING TECHNOLOGY INCORPORATED FOR PLACE IN HOOGHLY",Construction of CC Open Drains with cover slabs from Mathamma Temple to G. Ramanaiah House at Bandarupalli H.W H/O Bandarupalli GP in Yerpedu Mandal.,0
train,hard_negative,"Mata Prasad S/o Banshi Lal Yadav, Hakimpur ke Ghar ke samne Handpump",Nand Kumar Pasi S/o Late Purra Pasi ke Ghar ke samne Handpump,0
train,easy_negative,PATERA MANGALPUR MISHRAULI NAHAR SE AAGE RAMKOLA ROAD PRATHAMIK VIDYALAY KE PAS HIGH MAST KI STHAPANA,Block Rajpur Khojafool Highway Yadav Ata Chakki Ke Pass High Mast Light,0
train,hard_negative,MOHAN LAL YADAV S\O NIKHIDDI YADAV K GHAR 01 NAG SOLAR LIGHT,ABDUL WAHID S\O ABDUL RAHIM K GHAR 01 NAG SOLAR LIGHT,0
